epoch,step,ppl,loss
0,2000064,1.8236140993730283,0.02
0,4000128,1.7146982801621602,0.01
0,2000016,1.9624431289247846,0.03
0,4000032,1.8184979521628848,0.01
0,2000016,1.8111857866971668,0.02
0,4000032,1.7171769130869954,0.01
