epoch,step,ppl,loss
0,2000064,1.7668595628086816,0.01
0,2000064,1.9372987649123545,0.02
0,4000128,1.6893545229813556,0.01
0,4000128,1.7829465083869562,0.01
0,2000016,1.932001118546863,0.03
0,4000032,1.7944140896707834,0.01
0,2000016,1.7683470688455225,0.02
0,4000032,1.6986700530142733,0.01
0,2000016,1.765635046400292,0.02
0,4000032,1.6962130653708525,0.01
0,2000016,1.7882471945178855,0.02
0,4000032,1.698001327112145,0.01
