epoch,step,ppl,loss
0,2000064,1.7875453317197714,0.01
0,4000128,1.6993886760172954,0.01
0,2000016,1.953075570688963,0.03
0,4000032,1.81703940416148,0.01
0,2000016,1.7761189153191268,0.02
0,4000032,1.709619320278987,0.01
